date,Name,open,high,low,close,volume,return,log_return,close_to_SMA,RSI_14,MACD,MACD_hist,BB_width,volatility_20,price_momentum_20,volume_ratio,OBV_change,close_position,return_lag_1,daily_return,price_range
2013-03-11,PNR,51.7,51.96,51.54,51.59,1387337,-0.1534410759373188,-0.1446797705851067,-0.3158898956071697,-0.5258171547551362,-0.0883192930467898,-0.1142967545806009,-0.5808617802841389,0.0428455261091305,-0.0121246139654875,0.109435167480897,0.0008275852431465,-0.6233132584277412,0.0872543737416233,-0.1870650299194264,-0.9128365775810184
2013-03-12,PNR,51.71,51.74,50.55,50.92,1574820,-0.8415419845916798,-0.8341579234328167,-0.6467718410576105,-0.3854185407220324,-0.1296792773196538,-0.1989280389595623,-0.5590019686328104,0.0821240306388336,-0.2534973490783946,0.3474442477379486,0.000103284580784,-1.238579323812552,-0.1539320604993916,-1.1805596426505995,0.3563513249100022
2013-03-13,PNR,50.96,51.65,50.59,51.58,1417235,0.7739620235048847,0.7725964934541019,-0.3021357085818223,0.0582598010639689,-0.1366040993751678,-0.1779975517033411,-0.5533932993064737,0.0622873565271385,-0.294498807934153,0.1061191272943353,-0.0020584070650086,-0.6324963340305044,-0.8422124760993156,0.8928770676597519,0.1213808455230781
2013-03-14,PNR,51.79,52.5,51.64,52.38,998951,0.9326191178413366,0.928168834107794,0.1173968481226065,0.0893560880911732,-0.1110238917199101,-0.0775857749844183,-0.5891657557000807,0.0394835476584946,-0.3338025388220478,-0.4982470201785671,-0.002056990957788,0.1021497141901673,0.7737129733678254,0.834381522995134,-0.222993641110581
2013-03-15,PNR,52.14,53.21,52.08,52.69,2017818,0.335465041800514,0.3405808658595067,0.2777217924242096,0.5008995542676727,-0.0793327881012954,0.0184729874036781,-0.5988719385317262,0.0470518248764515,-0.2063964449346702,1.0093526996600075,-0.0035704894533322,0.3868250578756714,0.9324114570558072,0.7706432082220869,0.1960203951763709
2013-03-18,PNR,52.12,53.24,51.88,52.78,887103,0.0733471601153573,0.0808904399144437,0.3265735125059251,0.5386932111419163,-0.0517746669845999,0.0846817715019188,-0.6089833693765813,0.0472046061048559,-0.2035618379643215,-0.6765543089001326,-0.0075893511165137,0.4694727383004994,0.3351015996421183,0.930402140740002,0.5561480306794035
2013-03-19,PNR,53.0,53.455,52.57,53.3,1509745,0.5803836367372485,0.5822508831730483,0.5718997969684186,0.1013794353040415,-0.0110386229138966,0.1715685456112542,-0.55193809269176,0.060617572714796,0.022315024298369,0.2610573069704164,0.0071508860157293,0.9469926696439298,0.0729153384798719,0.4013350632612668,-0.2075216403323872
2013-03-20,PNR,53.53,54.2,53.41,53.49,1131566,0.1889369236411757,0.1955440089873722,0.6159675739718603,-0.0883375703903314,0.0267184222554914,0.2334100730090567,-0.4771001076974462,-0.067022670418879,0.4029852572531581,-0.3238919389012342,0.0003205191790841,0.8498565929466305,0.5800840872264801,-0.0827722094837537,-0.3604531049291415
2013-03-21,PNR,53.18,53.84,52.85,53.19,1692006,-0.3821718001946038,-0.3730174685820839,0.4047031750213867,0.3072459847222717,0.0426467188914373,0.2266964719757264,-0.4902379765598578,-0.1049584254043552,0.5053437419452739,0.4500247184320848,-0.0027379492822854,0.5992838496031386,0.1885352562536035,-0.0121097465747073,-0.0401403947687367
2013-03-22,PNR,53.28,53.62,53.06,53.39,1165759,0.2011007326526726,0.2075969626108753,0.4582954763837757,0.5398024094350184,0.0607447672691196,0.2269104947808499,-0.4550680609675893,-0.1402181953428451,0.3537873175207026,-0.3270277000314974,0.0009908651862184,0.7663323451654667,-0.3827224544259815,0.1296649875773032,-0.7171736613805222
2013-03-25,PNR,53.56,53.73,51.72,51.97,1634291,-1.688856939249142,-1.6938543169029352,-0.2850793329051316,-0.5010719703435738,0.0173069620769585,0.0686894852522154,-0.5350392559045871,-0.009954658853663,0.1796544156999425,0.376236502009362,-0.0029776700331163,-0.419711973327045,0.2007022384743996,-2.269172010248691,1.6319804467423673
2013-03-26,PNR,52.25,52.33,51.18,51.65,2108543,-0.4163435897044817,-0.4072029554675638,-0.4681959855616927,-0.3213590703677839,-0.0310498298469168,-0.0705487095396609,-0.6172494142785808,0.002410789117296,0.0959199770054917,0.9657929266545096,-0.0072141860370154,-0.8794946506778977,-1.6897484723475202,-0.8938968589174134,0.2642809033182658
2013-03-27,PNR,51.39,51.72,50.94,51.56,1039499,-0.141480522720083,-0.13276290526303,-0.4871193707802177,-0.2043105704385022,-0.073760813542912,-0.1674070521850148,-0.596494387188904,-0.3716066509229251,-0.4633291444950984,-0.5665531634767166,0.001313511259885,-0.961460770779216,-0.4169031584329662,0.2236115183666526,-0.330542863694292
2013-03-28,PNR,51.55,52.81,51.35,52.75,1539541,1.4039136664771563,1.38800816648051,0.1233168549552477,0.2662847084471384,-0.061760577730047,-0.1040679891180854,-0.6275492813455219,-0.2548547981098386,-0.3108410523886187,0.1337031680562671,-0.0032134210861414,0.1223134838938126,-0.1419683870968047,1.7324058971097922,0.7153614916410331
2013-04-01,PNR,52.64,52.83,51.52,51.61,1226252,-1.3784778013148191,-1.3775526299404313,-0.4337576783526581,-0.1815320244472889,-0.0976858017665237,-0.1767560472983955,-0.6099449333638522,-0.2311015897965081,-0.3418147000741774,-0.2988724923365701,0.0041717341726355,-0.9159240373895952,1.403828953712509,-1.5046284565400885,0.5240902744603797
2013-04-02,PNR,51.92,52.6,51.7,51.89,1816123,0.3047728098760708,0.3102291140505702,-0.290575277219722,0.1915701692462171,-0.1155019294547941,-0.1882939915834868,-0.6074481014348572,-0.2272323712944073,-0.1957257466321646,0.461672362108622,-0.0039601332507945,-0.6609183304077048,-1.379288364877601,-0.0699712803386919,-0.1458281720686847
2013-04-03,PNR,52.0,52.31,51.4301,51.81,1509230,-0.1289806836353643,-0.1203111744695556,-0.3098229328436019,-0.0912028277110572,-0.1329335538883562,-0.1965346422530161,-0.6082314413122816,-0.2754636238384877,-0.401792269663602,0.0324353879518235,0.107072371246674,-0.7337771038311003,0.3044013609431804,-0.3023711504793885,-0.1759287628713329
2013-04-04,PNR,51.9,52.84,51.87,52.78,1547438,1.1326147728838492,1.1237206974591456,0.1561417484125998,-0.0229964251385,-0.1090127883748283,-0.0966868229303127,-0.598990488577668,-0.2318693264082718,0.0757902418466981,0.1387225168182609,-0.0040171659752047,0.1496355239275875,-0.129465287141615,1.2547156445445131,-0.0596711250762219
2013-04-05,PNR,52.12,52.48,51.6,51.99,1364541,-0.964861325807988,-0.958539491339836,-0.2508251833991494,-0.461087086919112,-0.1214425826777557,-0.1103742826788043,-0.6141763754755347,-0.1778406046805881,-0.0536056605611725,-0.1276859065870903,8.195707206515204,-0.5698448636284572,1.1324592855640296,-0.2147611416232229,-0.1806688482387242
2013-04-08,PNR,51.88,52.94,51.77,52.9,847380,1.0567291757154944,1.0495939303845954,0.1755346547899121,-0.1468997329197846,-0.0960683836208469,-0.0240174223505802,-0.6137582299451724,-0.1042956787282759,0.1763173028928926,-0.8388236367094973,-0.0029655778627404,0.2589236840626806,-0.9655639880016266,1.4590886315601894,0.2519427403896387
2013-04-09,PNR,52.94,53.505,52.86,53.28,1060242,0.4142261544806278,0.4184002417441664,0.3230763178716315,-0.196125448986647,-0.0619856165597745,0.0674837700400687,-0.6038153902412284,-0.0988154926408989,0.3136292469530579,-0.518462391563959,-0.0069272982769775,0.6050028578238189,1.0565538918925914,0.4589045854234547,-0.5824114701711185
2013-04-10,PNR,53.3,54.05,53.01,54.05,1205825,0.8667541235005756,0.8636318935480757,0.628148657128161,-0.0023409558727472,-0.0062945229725461,0.196304184451886,-0.6035888534259088,-0.1225598882620565,0.7352901357624929,-0.2858580354618345,0.0049246178948209,1.3047548655955472,0.413883258969662,1.036794872604175,0.0122745014746537
2013-04-11,PNR,53.9,54.77,53.78,53.94,1545291,-0.1597006522069927,-0.1509173971227825,0.5128608257154278,0.0664776840566588,0.0314532375259687,0.2531746854985669,-0.5775455971156205,-0.1445796574205852,0.5044939084353162,0.1987990721962522,-0.0036955318383457,0.7224947636609582,0.8665292803166436,0.0297515642923179,-0.0617085747230622
2013-04-12,PNR,53.72,54.2,53.28,53.35,975466,-0.7139793972259855,-0.7057589295398851,0.1944085786447603,-0.2020284943274869,0.0360372331806098,0.2133081265292323,-0.5654893406150578,-0.1534452582257266,0.1044961895156571,-0.6271204382034499,-0.0145686092456355,0.2104145790418832,-0.1601932697234805,-0.5466843935458433,-0.1541431969410986
